Ligand,Docking_Energy,rmsd/ub,RMSD_lb,Source_File
3515_uff_e=293.98_out,-6.1,5.158,1.755,ligand 1.csv
3515_uff_e=293.98_out,-5.9,5.062,2.234,ligand 1.csv
3515_uff_e=293.98_out,-5.9,5.379,1.545,ligand 1.csv
3515_uff_e=293.98_out,-5.9,23.995,21.127,ligand 1.csv
3515_uff_e=293.98_out,-5.9,23.128,21.39,ligand 1.csv
3532_uff_e=98.94_out,-4.7,0.0,0.0,ligand 1.csv
3532_uff_e=98.94_out,-4.5,11.296,10.547,ligand 1.csv
3532_uff_e=98.94_out,-4.2,11.985,11.005,ligand 1.csv
3532_uff_e=98.94_out,-4.2,3.529,2.547,ligand 1.csv
3532_uff_e=98.94_out,-4.1,12.312,11.488,ligand 1.csv
3532_uff_e=98.94_out,-4.1,19.161,18.703,ligand 1.csv
3532_uff_e=98.94_out,-4.1,3.26,2.462,ligand 1.csv
3532_uff_e=98.94_out,-4.1,12.079,10.91,ligand 1.csv
3532_uff_e=98.94_out,-4.1,12.171,11.456,ligand 1.csv
3564_uff_e=338.24_out,-5.8,0.0,0.0,ligand 1.csv
3564_uff_e=338.24_out,-5.5,24.084,22.629,ligand 1.csv
3564_uff_e=338.24_out,-5.5,24.352,22.574,ligand 1.csv
3564_uff_e=338.24_out,-5.4,24.226,22.319,ligand 1.csv
3564_uff_e=338.24_out,-5.4,16.746,14.392,ligand 1.csv
3564_uff_e=338.24_out,-5.4,5.3,2.973,ligand 1.csv
3564_uff_e=338.24_out,-5.4,2.442,1.279,ligand 1.csv
3564_uff_e=338.24_out,-5.4,10.017,8.679,ligand 1.csv
3564_uff_e=338.24_out,-5.3,13.973,12.356,ligand 1.csv
3611_uff_e=178.61_out,-5.3,0.0,0.0,ligand 1.csv
3611_uff_e=178.61_out,-5.3,22.814,21.816,ligand 1.csv
3611_uff_e=178.61_out,-5.2,4.596,2.942,ligand 1.csv
3611_uff_e=178.61_out,-5.2,4.396,2.986,ligand 1.csv
3611_uff_e=178.61_out,-5.0,4.696,3.123,ligand 1.csv
3611_uff_e=178.61_out,-5.0,5.054,3.409,ligand 1.csv
3611_uff_e=178.61_out,-4.9,13.286,12.125,ligand 1.csv
3611_uff_e=178.61_out,-4.9,21.062,19.835,ligand 1.csv
3611_uff_e=178.61_out,-4.8,4.989,2.971,ligand 1.csv
3663_uff_e=951.34_out,-8.5,0.0,0.0,ligand 1.csv
3663_uff_e=951.34_out,-8.5,5.732,0.144,ligand 1.csv
3663_uff_e=951.34_out,-8.4,5.762,1.494,ligand 1.csv
3663_uff_e=951.34_out,-8.4,5.947,1.716,ligand 1.csv
3663_uff_e=951.34_out,-8.4,4.011,1.653,ligand 1.csv
3663_uff_e=951.34_out,-8.4,6.624,1.495,ligand 1.csv
3663_uff_e=951.34_out,-7.8,26.714,22.058,ligand 1.csv
3663_uff_e=951.34_out,-7.8,23.53,21.402,ligand 1.csv
3663_uff_e=951.34_out,-7.8,25.745,20.975,ligand 1.csv
3764_uff_e=335.99_out,-6.8,0.0,0.0,ligand 1.csv
3764_uff_e=335.99_out,-6.7,2.391,1.387,ligand 1.csv
3764_uff_e=335.99_out,-6.7,7.132,4.888,ligand 1.csv
3764_uff_e=335.99_out,-6.4,24.323,23.264,ligand 1.csv
3764_uff_e=335.99_out,-6.3,23.519,22.426,ligand 1.csv
3764_uff_e=335.99_out,-6.2,7.241,4.966,ligand 1.csv
3764_uff_e=335.99_out,-6.2,26.978,22.793,ligand 1.csv
3764_uff_e=335.99_out,-6.2,23.762,22.394,ligand 1.csv
3764_uff_e=335.99_out,-6.2,24.533,22.988,ligand 1.csv
3806_uff_e=93.00_out,-6.1,0.0,0.0,ligand 1.csv
3806_uff_e=93.00_out,-5.7,3.215,0.915,ligand 1.csv
3806_uff_e=93.00_out,-5.4,1.281,0.935,ligand 1.csv
3806_uff_e=93.00_out,-5.4,19.406,18.785,ligand 1.csv
3806_uff_e=93.00_out,-5.4,3.27,0.737,ligand 1.csv
3806_uff_e=93.00_out,-5.3,19.987,19.06,ligand 1.csv
3806_uff_e=93.00_out,-5.3,3.107,1.7,ligand 1.csv
3806_uff_e=93.00_out,-5.3,19.778,18.928,ligand 1.csv
3806_uff_e=93.00_out,-5.2,12.892,11.852,ligand 1.csv
3828_uff_e=402.42_out,-5.8,0.0,0.0,ligand 1.csv
3828_uff_e=402.42_out,-5.6,12.449,11.204,ligand 1.csv
3828_uff_e=402.42_out,-5.3,20.372,17.771,ligand 1.csv
3828_uff_e=402.42_out,-5.3,11.193,10.254,ligand 1.csv
3828_uff_e=402.42_out,-5.2,24.556,22.041,ligand 1.csv
3828_uff_e=402.42_out,-5.2,19.396,16.175,ligand 1.csv
3828_uff_e=402.42_out,-5.2,19.099,16.811,ligand 1.csv
3828_uff_e=402.42_out,-5.2,19.645,17.343,ligand 1.csv
3828_uff_e=402.42_out,-5.1,13.392,10.027,ligand 1.csv
3884_uff_e=168.41_out,-6.6,0.0,0.0,ligand 1.csv
3884_uff_e=168.41_out,-6.1,3.421,1.727,ligand 1.csv
3884_uff_e=168.41_out,-6.1,2.735,1.098,ligand 1.csv
3884_uff_e=168.41_out,-6.0,22.549,20.325,ligand 1.csv
3884_uff_e=168.41_out,-5.8,2.372,1.487,ligand 1.csv
3884_uff_e=168.41_out,-5.8,23.247,22.075,ligand 1.csv
3884_uff_e=168.41_out,-5.7,23.165,21.473,ligand 1.csv
3884_uff_e=168.41_out,-5.6,4.758,3.294,ligand 1.csv
3884_uff_e=168.41_out,-5.6,24.493,22.981,ligand 1.csv
3893_uff_e=44.09_out,-4.2,0.0,0.0,ligand 1.csv
3893_uff_e=44.09_out,-4.1,22.293,20.374,ligand 1.csv
3893_uff_e=44.09_out,-4.0,22.073,20.377,ligand 1.csv
3893_uff_e=44.09_out,-4.0,23.546,22.08,ligand 1.csv
3893_uff_e=44.09_out,-4.0,3.444,1.799,ligand 1.csv
3893_uff_e=44.09_out,-4.0,5.216,2.706,ligand 1.csv
3893_uff_e=44.09_out,-3.9,6.248,4.69,ligand 1.csv
3893_uff_e=44.09_out,-3.9,5.571,3.478,ligand 1.csv
3893_uff_e=44.09_out,-3.9,21.534,18.629,ligand 1.csv
4076_uff_e=251.14_out,-4.3,0.0,0.0,ligand 1.csv
4076_uff_e=251.14_out,-4.3,23.615,22.278,ligand 1.csv
4076_uff_e=251.14_out,-4.3,3.204,2.349,ligand 1.csv
4076_uff_e=251.14_out,-4.3,12.109,10.795,ligand 1.csv
4076_uff_e=251.14_out,-4.2,11.809,10.767,ligand 1.csv
4076_uff_e=251.14_out,-4.2,3.332,2.456,ligand 1.csv
4076_uff_e=251.14_out,-4.2,3.285,0.823,ligand 1.csv
4076_uff_e=251.14_out,-4.2,11.942,11.169,ligand 1.csv
4076_uff_e=251.14_out,-4.2,20.025,19.409,ligand 1.csv
4114_uff_e=300.89_out,-5.9,0.0,0.0,ligand 1.csv
4114_uff_e=300.89_out,-5.7,3.351,1.855,ligand 1.csv
4114_uff_e=300.89_out,-5.7,4.363,1.928,ligand 1.csv
4114_uff_e=300.89_out,-5.6,20.118,19.612,ligand 1.csv
4114_uff_e=300.89_out,-5.5,10.608,10.184,ligand 1.csv
4114_uff_e=300.89_out,-5.5,23.123,22.307,ligand 1.csv
4114_uff_e=300.89_out,-5.5,24.53,22.471,ligand 1.csv
4114_uff_e=300.89_out,-5.4,23.508,22.2,ligand 1.csv
4114_uff_e=300.89_out,-5.3,11.663,9.76,ligand 1.csv
4276_uff_e=284.96_out,-5.1,0.0,0.0,ligand 1.csv
4276_uff_e=284.96_out,-5.0,22.618,21.304,ligand 1.csv
4276_uff_e=284.96_out,-4.9,23.75,22.421,ligand 1.csv
4276_uff_e=284.96_out,-4.8,21.868,20.363,ligand 1.csv
4276_uff_e=284.96_out,-4.8,18.866,17.197,ligand 1.csv
4276_uff_e=284.96_out,-4.7,16.338,14.158,ligand 1.csv
4276_uff_e=284.96_out,-4.7,23.152,21.509,ligand 1.csv
4276_uff_e=284.96_out,-4.7,23.609,22.334,ligand 1.csv
4276_uff_e=284.96_out,-4.7,23.275,22.128,ligand 1.csv
4501_uff_e=629.53_out,-6.9,0.0,0.0,ligand 1.csv
4501_uff_e=629.53_out,-6.8,5.001,2.722,ligand 1.csv
4501_uff_e=629.53_out,-6.7,20.204,17.294,ligand 1.csv
4501_uff_e=629.53_out,-6.7,20.506,18.019,ligand 1.csv
4501_uff_e=629.53_out,-6.6,12.5,10.092,ligand 1.csv
4501_uff_e=629.53_out,-6.5,21.97,19.778,ligand 1.csv
4501_uff_e=629.53_out,-6.5,21.714,18.331,ligand 1.csv
4501_uff_e=629.53_out,-6.5,8.621,2.642,ligand 1.csv
4501_uff_e=629.53_out,-6.4,12.287,9.735,ligand 1.csv
4534_uff_e=237.32_out,-6.3,0.0,0.0,ligand 1.csv
4534_uff_e=237.32_out,-6.3,25.179,22.89,ligand 1.csv
4534_uff_e=237.32_out,-6.3,25.071,22.916,ligand 1.csv
4534_uff_e=237.32_out,-6.2,6.514,2.205,ligand 1.csv
4534_uff_e=237.32_out,-6.2,25.829,23.591,ligand 1.csv
4534_uff_e=237.32_out,-6.2,25.899,23.595,ligand 1.csv
4534_uff_e=237.32_out,-6.1,5.128,1.41,ligand 1.csv
4534_uff_e=237.32_out,-5.9,23.162,20.143,ligand 1.csv
4534_uff_e=237.32_out,-5.9,21.313,18.67,ligand 1.csv
4680_uff_e=461.62_out,-6.1,0.0,0.0,ligand 1.csv
4680_uff_e=461.62_out,-6.0,7.855,2.453,ligand 1.csv
4680_uff_e=461.62_out,-6.0,20.67,17.827,ligand 1.csv
4680_uff_e=461.62_out,-5.9,8.078,3.815,ligand 1.csv
4680_uff_e=461.62_out,-5.9,20.936,18.095,ligand 1.csv
4680_uff_e=461.62_out,-5.7,21.525,19.302,ligand 1.csv
4680_uff_e=461.62_out,-5.7,3.801,3.008,ligand 1.csv
4680_uff_e=461.62_out,-5.7,19.093,15.214,ligand 1.csv
4680_uff_e=461.62_out,-5.6,24.182,22.189,ligand 1.csv
4687_uff_e=259.38_out,-5.2,0.0,0.0,ligand 1.csv
4687_uff_e=259.38_out,-5.1,14.133,13.601,ligand 1.csv
4687_uff_e=259.38_out,-5.1,3.52,2.448,ligand 1.csv
4687_uff_e=259.38_out,-4.9,3.748,1.464,ligand 1.csv
4687_uff_e=259.38_out,-4.9,2.102,1.778,ligand 1.csv
4687_uff_e=259.38_out,-4.8,2.992,2.335,ligand 1.csv
4687_uff_e=259.38_out,-4.8,4.064,2.321,ligand 1.csv
4687_uff_e=259.38_out,-4.8,2.692,2.068,ligand 1.csv
4687_uff_e=259.38_out,-4.7,21.117,19.311,ligand 1.csv
4788_uff_e=340.81_out,-5.9,0.0,0.0,ligand 1.csv
4788_uff_e=340.81_out,-5.8,2.16,0.081,ligand 1.csv
4788_uff_e=340.81_out,-5.8,23.454,21.766,ligand 1.csv
4788_uff_e=340.81_out,-5.8,6.402,3.393,ligand 1.csv
4788_uff_e=340.81_out,-5.8,23.029,21.415,ligand 1.csv
4788_uff_e=340.81_out,-5.7,22.268,20.842,ligand 1.csv
4788_uff_e=340.81_out,-5.7,2.981,1.505,ligand 1.csv
4788_uff_e=340.81_out,-5.7,21.267,18.79,ligand 1.csv
4788_uff_e=340.81_out,-5.7,23.307,21.398,ligand 1.csv
4825_uff_e=375.35_out,-5.7,0.0,0.0,ligand 1.csv
4825_uff_e=375.35_out,-5.7,12.763,11.048,ligand 1.csv
4825_uff_e=375.35_out,-5.7,13.687,10.862,ligand 1.csv
4825_uff_e=375.35_out,-5.6,13.535,12.565,ligand 1.csv
4825_uff_e=375.35_out,-5.5,22.016,19.314,ligand 1.csv
4825_uff_e=375.35_out,-5.4,14.234,11.615,ligand 1.csv
4825_uff_e=375.35_out,-5.2,13.017,10.683,ligand 1.csv
4825_uff_e=375.35_out,-5.2,14.992,13.845,ligand 1.csv
4825_uff_e=375.35_out,-5.2,13.08,10.702,ligand 1.csv
4871_uff_e=473.78_out,-7.2,0.0,0.0,ligand 1.csv
4871_uff_e=473.78_out,-7.1,19.3,14.639,ligand 1.csv
4871_uff_e=473.78_out,-7.0,24.651,22.773,ligand 1.csv
4871_uff_e=473.78_out,-6.9,9.267,5.322,ligand 1.csv
4871_uff_e=473.78_out,-6.9,14.566,9.303,ligand 1.csv
4871_uff_e=473.78_out,-6.8,31.192,25.707,ligand 1.csv
4871_uff_e=473.78_out,-6.7,29.985,25.2,ligand 1.csv
4871_uff_e=473.78_out,-6.6,15.611,11.969,ligand 1.csv
4871_uff_e=473.78_out,-6.6,26.314,23.502,ligand 1.csv
4970_uff_e=627.10_out,-7.4,0.0,0.0,ligand 1.csv
4970_uff_e=627.10_out,-7.2,5.628,3.355,ligand 1.csv
4970_uff_e=627.10_out,-7.0,5.263,3.835,ligand 1.csv
4970_uff_e=627.10_out,-7.0,26.618,24.289,ligand 1.csv
4970_uff_e=627.10_out,-7.0,6.628,2.644,ligand 1.csv
4970_uff_e=627.10_out,-6.9,8.411,2.8,ligand 1.csv
4970_uff_e=627.10_out,-6.9,3.8,2.156,ligand 1.csv
4970_uff_e=627.10_out,-6.6,26.811,24.574,ligand 1.csv
4970_uff_e=627.10_out,-6.6,36.14,32.187,ligand 1.csv
5154_uff_e=576.56_out,-7.4,0.0,0.0,ligand 1.csv
5154_uff_e=576.56_out,-7.2,7.365,1.045,ligand 1.csv
5154_uff_e=576.56_out,-7.1,1.988,1.222,ligand 1.csv
5154_uff_e=576.56_out,-7.1,13.456,11.481,ligand 1.csv
5154_uff_e=576.56_out,-7.1,11.22,10.836,ligand 1.csv
5154_uff_e=576.56_out,-7.0,22.661,20.582,ligand 1.csv
5154_uff_e=576.56_out,-7.0,11.922,11.664,ligand 1.csv
5154_uff_e=576.56_out,-7.0,22.548,20.261,ligand 1.csv
5154_uff_e=576.56_out,-6.9,13.83,12.33,ligand 1.csv
5202_uff_e=255.41_out,-5.2,0.0,0.0,ligand 1.csv
5202_uff_e=255.41_out,-5.2,3.221,2.019,ligand 1.csv
5202_uff_e=255.41_out,-5.0,19.672,18.947,ligand 1.csv
5202_uff_e=255.41_out,-4.7,19.945,19.119,ligand 1.csv
5202_uff_e=255.41_out,-4.7,2.598,2.431,ligand 1.csv
5202_uff_e=255.41_out,-4.7,13.157,11.509,ligand 1.csv
5202_uff_e=255.41_out,-4.7,4.948,3.246,ligand 1.csv
5202_uff_e=255.41_out,-4.6,20.675,20.067,ligand 1.csv
5202_uff_e=255.41_out,-4.6,12.307,10.303,ligand 1.csv
5213_uff_e=445.19_out,-7.9,0.0,0.0,ligand 1.csv
5213_uff_e=445.19_out,-7.7,9.435,2.367,ligand 1.csv
5213_uff_e=445.19_out,-7.7,2.866,2.41,ligand 1.csv
5213_uff_e=445.19_out,-7.4,5.391,3.373,ligand 1.csv
5213_uff_e=445.19_out,-7.3,9.755,2.869,ligand 1.csv
5213_uff_e=445.19_out,-7.3,5.031,3.226,ligand 1.csv
5213_uff_e=445.19_out,-7.3,9.537,3.136,ligand 1.csv
5213_uff_e=445.19_out,-7.2,21.788,19.74,ligand 1.csv
5213_uff_e=445.19_out,-7.2,22.762,21.509,ligand 1.csv
5429_uff_e=252.52_out,-5.0,0.0,0.0,ligand 1.csv
5429_uff_e=252.52_out,-5.0,18.461,17.338,ligand 1.csv
5429_uff_e=252.52_out,-4.9,18.318,17.343,ligand 1.csv
5429_uff_e=252.52_out,-4.8,3.62,0.944,ligand 1.csv
5429_uff_e=252.52_out,-4.7,18.672,17.473,ligand 1.csv
5429_uff_e=252.52_out,-4.6,16.609,15.192,ligand 1.csv
5429_uff_e=252.52_out,-4.6,17.38,15.928,ligand 1.csv
5429_uff_e=252.52_out,-4.6,18.794,17.753,ligand 1.csv
5429_uff_e=252.52_out,-4.5,19.005,17.671,ligand 1.csv
5570_uff_e=69.00_out,-5.2,0.0,0.0,ligand 1.csv
5570_uff_e=69.00_out,-4.8,2.034,1.019,ligand 1.csv
5570_uff_e=69.00_out,-4.7,3.417,2.667,ligand 1.csv
5570_uff_e=69.00_out,-4.7,12.782,11.622,ligand 1.csv
5570_uff_e=69.00_out,-4.6,19.287,18.873,ligand 1.csv
5570_uff_e=69.00_out,-4.5,11.47,11.23,ligand 1.csv
5570_uff_e=69.00_out,-4.3,3.2,2.377,ligand 1.csv
5570_uff_e=69.00_out,-4.3,3.238,2.266,ligand 1.csv
5570_uff_e=69.00_out,-4.3,17.796,16.996,ligand 1.csv
5585_uff_e=275.06_out,-6.9,0.0,0.0,ligand 1.csv
5585_uff_e=275.06_out,-6.8,4.868,2.353,ligand 1.csv
5585_uff_e=275.06_out,-6.7,4.087,2.572,ligand 1.csv
5585_uff_e=275.06_out,-6.0,5.934,3.024,ligand 1.csv
5585_uff_e=275.06_out,-5.9,22.571,21.244,ligand 1.csv
5585_uff_e=275.06_out,-5.9,5.492,3.616,ligand 1.csv
5585_uff_e=275.06_out,-5.8,21.953,21.304,ligand 1.csv
5585_uff_e=275.06_out,-5.8,11.959,11.777,ligand 1.csv
5585_uff_e=275.06_out,-5.7,5.129,2.037,ligand 1.csv
5610_uff_e=98.27_out,-4.7,0.0,0.0,ligand 1.csv
5610_uff_e=98.27_out,-4.7,3.018,2.46,ligand 1.csv
5610_uff_e=98.27_out,-4.6,2.994,2.343,ligand 1.csv
5610_uff_e=98.27_out,-4.5,2.35,2.122,ligand 1.csv
5610_uff_e=98.27_out,-4.3,19.197,18.917,ligand 1.csv
5610_uff_e=98.27_out,-4.3,19.208,18.921,ligand 1.csv
5610_uff_e=98.27_out,-4.3,12.683,12.052,ligand 1.csv
5610_uff_e=98.27_out,-4.3,12.666,12.032,ligand 1.csv
5610_uff_e=98.27_out,-4.2,22.731,21.859,ligand 1.csv
5761_uff_e=571.68_out,-7.4,0.0,0.0,ligand 1.csv
5761_uff_e=571.68_out,-6.2,25.736,23.014,ligand 1.csv
5761_uff_e=571.68_out,-6.2,5.097,2.682,ligand 1.csv
5761_uff_e=571.68_out,-6.1,24.34,22.241,ligand 1.csv
5761_uff_e=571.68_out,-6.1,10.943,7.833,ligand 1.csv
5761_uff_e=571.68_out,-6.0,24.04,21.523,ligand 1.csv
5761_uff_e=571.68_out,-6.0,4.055,3.575,ligand 1.csv
5761_uff_e=571.68_out,-6.0,7.308,4.244,ligand 1.csv
5761_uff_e=571.68_out,-5.9,27.426,24.157,ligand 1.csv
5770_uff_e=776.97_out,-6.9,0.0,0.0,ligand 1.csv
5770_uff_e=776.97_out,-6.8,11.823,4.554,ligand 1.csv
5770_uff_e=776.97_out,-6.8,26.415,22.163,ligand 1.csv
5770_uff_e=776.97_out,-6.8,2.881,1.935,ligand 1.csv
5770_uff_e=776.97_out,-6.8,11.742,4.537,ligand 1.csv
5770_uff_e=776.97_out,-6.7,27.009,22.62,ligand 1.csv
5770_uff_e=776.97_out,-6.7,27.442,23.403,ligand 1.csv
5770_uff_e=776.97_out,-6.7,23.761,21.475,ligand 1.csv
5770_uff_e=776.97_out,-6.7,10.226,3.331,ligand 1.csv
5870_uff_e=362.98_out,-7.0,0.0,0.0,ligand 1.csv
5870_uff_e=362.98_out,-7.0,23.934,22.356,ligand 1.csv
5870_uff_e=362.98_out,-6.9,3.072,1.726,ligand 1.csv
5870_uff_e=362.98_out,-6.8,25.588,22.437,ligand 1.csv
5870_uff_e=362.98_out,-6.8,23.319,22.085,ligand 1.csv
5870_uff_e=362.98_out,-6.7,4.493,2.864,ligand 1.csv
5870_uff_e=362.98_out,-6.6,23.467,21.968,ligand 1.csv
5870_uff_e=362.98_out,-6.6,3.764,2.29,ligand 1.csv
5870_uff_e=362.98_out,-6.5,23.978,22.677,ligand 1.csv
5910_uff_e=368.14_out,-4.9,0.0,0.0,ligand 1.csv
5910_uff_e=368.14_out,-4.8,22.217,20.537,ligand 1.csv
5910_uff_e=368.14_out,-4.7,3.09,1.853,ligand 1.csv
5910_uff_e=368.14_out,-4.6,13.136,11.145,ligand 1.csv
5910_uff_e=368.14_out,-4.6,10.78,9.209,ligand 1.csv
5910_uff_e=368.14_out,-4.5,3.774,2.533,ligand 1.csv
5910_uff_e=368.14_out,-4.5,22.604,21.413,ligand 1.csv
5910_uff_e=368.14_out,-4.4,2.04,1.231,ligand 1.csv
5910_uff_e=368.14_out,-4.4,12.579,10.504,ligand 1.csv
5953_uff_e=531.96_out,-6.2,0.0,0.0,ligand 1.csv
5953_uff_e=531.96_out,-6.2,27.093,24.12,ligand 1.csv
5953_uff_e=531.96_out,-5.9,13.834,12.323,ligand 1.csv
5953_uff_e=531.96_out,-5.9,24.109,22.838,ligand 1.csv
5953_uff_e=531.96_out,-5.9,25.865,23.773,ligand 1.csv
5953_uff_e=531.96_out,-5.8,27.463,24.419,ligand 1.csv
5953_uff_e=531.96_out,-5.8,24.056,22.65,ligand 1.csv
5953_uff_e=531.96_out,-5.8,4.553,2.594,ligand 1.csv
5953_uff_e=531.96_out,-5.8,4.003,2.262,ligand 1.csv
5983_uff_e=485.80_out,-6.3,0.0,0.0,ligand 1.csv
5983_uff_e=485.80_out,-6.1,24.978,22.844,ligand 1.csv
5983_uff_e=485.80_out,-5.7,2.282,1.739,ligand 1.csv
5983_uff_e=485.80_out,-5.6,22.232,19.141,ligand 1.csv
5983_uff_e=485.80_out,-5.6,31.825,29.047,ligand 1.csv
5983_uff_e=485.80_out,-5.6,20.828,17.504,ligand 1.csv
5983_uff_e=485.80_out,-5.6,3.926,2.141,ligand 1.csv
5983_uff_e=485.80_out,-5.4,24.398,23.103,ligand 1.csv
5983_uff_e=485.80_out,-5.4,23.854,22.26,ligand 1.csv
5997_uff_e=551.25_out,-6.8,0.0,0.0,ligand 1.csv
5997_uff_e=551.25_out,-6.8,23.38,21.907,ligand 1.csv
5997_uff_e=551.25_out,-6.7,8.497,3.17,ligand 1.csv
5997_uff_e=551.25_out,-6.7,8.259,3.692,ligand 1.csv
5997_uff_e=551.25_out,-6.4,23.297,21.775,ligand 1.csv
5997_uff_e=551.25_out,-6.3,8.371,3.443,ligand 1.csv
5997_uff_e=551.25_out,-6.3,26.048,22.745,ligand 1.csv
5997_uff_e=551.25_out,-6.3,24.334,22.931,ligand 1.csv
5997_uff_e=551.25_out,-6.3,26.115,24.083,ligand 1.csv
6000_uff_e=964.58_out,-8.3,0.0,0.0,ligand 1.csv
6000_uff_e=964.58_out,-7.7,33.472,30.433,ligand 1.csv
6000_uff_e=964.58_out,-7.3,29.412,26.012,ligand 1.csv
6000_uff_e=964.58_out,-7.3,40.838,37.927,ligand 1.csv
6000_uff_e=964.58_out,-7.2,32.276,30.396,ligand 1.csv
6000_uff_e=964.58_out,-7.2,10.178,4.947,ligand 1.csv
6000_uff_e=964.58_out,-7.2,29.701,25.301,ligand 1.csv
6000_uff_e=964.58_out,-7.1,31.585,27.454,ligand 1.csv
6000_uff_e=964.58_out,-7.1,25.048,20.318,ligand 1.csv
6013_uff_e=476.42_out,-7.2,0.0,0.0,ligand 1.csv
6013_uff_e=476.42_out,-7.0,6.599,1.049,ligand 1.csv
6013_uff_e=476.42_out,-6.9,24.031,22.662,ligand 1.csv
6013_uff_e=476.42_out,-6.8,4.455,2.963,ligand 1.csv
6013_uff_e=476.42_out,-6.6,25.449,23.027,ligand 1.csv
6013_uff_e=476.42_out,-6.6,24.214,23.142,ligand 1.csv
6013_uff_e=476.42_out,-6.2,25.871,23.782,ligand 1.csv
6013_uff_e=476.42_out,-6.1,3.791,2.093,ligand 1.csv
6013_uff_e=476.42_out,-6.0,4.221,2.892,ligand 1.csv
6070_uff_e=646.75_out,-7.9,0.0,0.0,ligand 1.csv
6070_uff_e=646.75_out,-7.5,3.664,2.557,ligand 1.csv
6070_uff_e=646.75_out,-7.4,23.298,19.99,ligand 1.csv
6070_uff_e=646.75_out,-7.3,26.707,23.609,ligand 1.csv
6070_uff_e=646.75_out,-7.3,9.407,2.423,ligand 1.csv
6070_uff_e=646.75_out,-7.3,21.062,18.86,ligand 1.csv
6070_uff_e=646.75_out,-7.3,37.11,34.255,ligand 1.csv
6070_uff_e=646.75_out,-7.2,2.319,1.947,ligand 1.csv
6070_uff_e=646.75_out,-7.2,10.522,3.593,ligand 1.csv
6072_uff_e=472.67_out,-6.9,0.0,0.0,ligand 1.csv
6072_uff_e=472.67_out,-6.5,23.833,20.799,ligand 1.csv
6072_uff_e=472.67_out,-6.4,23.527,21.243,ligand 1.csv
6072_uff_e=472.67_out,-6.4,1.94,1.579,ligand 1.csv
6072_uff_e=472.67_out,-6.3,5.437,2.3,ligand 1.csv
6072_uff_e=472.67_out,-6.3,7.794,3.719,ligand 1.csv
6072_uff_e=472.67_out,-6.3,23.966,20.923,ligand 1.csv
6072_uff_e=472.67_out,-6.2,21.212,17.011,ligand 1.csv
6072_uff_e=472.67_out,-6.2,21.99,18.149,ligand 1.csv
6088_uff_e=260.50_out,-5.4,0.0,0.0,ligand 1.csv
6088_uff_e=260.50_out,-5.1,1.838,1.632,ligand 1.csv
6088_uff_e=260.50_out,-5.1,4.733,1.739,ligand 1.csv
6088_uff_e=260.50_out,-5.0,2.666,1.662,ligand 1.csv
6088_uff_e=260.50_out,-5.0,2.508,1.888,ligand 1.csv
6088_uff_e=260.50_out,-4.9,2.812,1.95,ligand 1.csv
6088_uff_e=260.50_out,-4.7,20.095,18.911,ligand 1.csv
6088_uff_e=260.50_out,-4.6,23.32,21.382,ligand 1.csv
6088_uff_e=260.50_out,-4.6,24.356,22.447,ligand 1.csv
6089_uff_e=293.31_out,-5.6,0.0,0.0,ligand 1.csv
6089_uff_e=293.31_out,-5.4,2.276,1.662,ligand 1.csv
6089_uff_e=293.31_out,-5.2,2.371,1.546,ligand 1.csv
6089_uff_e=293.31_out,-5.0,4.095,3.21,ligand 1.csv
6089_uff_e=293.31_out,-4.8,3.734,2.848,ligand 1.csv
6089_uff_e=293.31_out,-4.7,23.189,21.085,ligand 1.csv
6089_uff_e=293.31_out,-4.7,22.083,21.21,ligand 1.csv
6089_uff_e=293.31_out,-4.6,20.841,19.219,ligand 1.csv
6089_uff_e=293.31_out,-4.6,2.882,1.987,ligand 1.csv
6128_uff_e=373.36_out,-7.2,0.0,0.0,ligand 1.csv
6128_uff_e=373.36_out,-7.1,4.475,2.995,ligand 1.csv
6128_uff_e=373.36_out,-6.9,24.206,22.875,ligand 1.csv
6128_uff_e=373.36_out,-6.8,23.968,22.765,ligand 1.csv
6128_uff_e=373.36_out,-6.8,24.073,23.109,ligand 1.csv
6128_uff_e=373.36_out,-6.6,24.175,22.85,ligand 1.csv
6128_uff_e=373.36_out,-6.3,25.909,22.415,ligand 1.csv
6128_uff_e=373.36_out,-6.3,3.83,2.156,ligand 1.csv
6128_uff_e=373.36_out,-6.2,16.125,14.249,ligand 1.csv
6167_uff_e=807.40_out,-6.1,0.0,0.0,ligand 1.csv
6167_uff_e=807.40_out,-6.1,26.224,23.386,ligand 1.csv
6167_uff_e=807.40_out,-6.0,25.517,23.57,ligand 1.csv
6167_uff_e=807.40_out,-5.9,6.943,2.286,ligand 1.csv
6167_uff_e=807.40_out,-5.5,6.166,2.153,ligand 1.csv
6167_uff_e=807.40_out,-5.5,27.711,24.76,ligand 1.csv
6167_uff_e=807.40_out,-5.5,24.201,21.543,ligand 1.csv
6167_uff_e=807.40_out,-5.3,35.088,32.827,ligand 1.csv
6167_uff_e=807.40_out,-5.3,13.433,11.405,ligand 1.csv
6185_uff_e=717.31_out,-6.9,0.0,0.0,ligand 1.csv
6185_uff_e=717.31_out,-6.8,25.205,23.332,ligand 1.csv
6185_uff_e=717.31_out,-6.7,25.225,23.094,ligand 1.csv
6185_uff_e=717.31_out,-6.6,5.68,3.514,ligand 1.csv
